"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets received","Likes received","User Id",Name,Username,"Verified or Non-Verified","Profile URL","Protected or Not Protected"
"""1220260325783756800""",https://twitter.com/cnn/status/1220260325783756800,"2020-01-23 08:21:47","""Airports around the world are increasing health screenings and implementing new quarantine procedures as officials race to slow the spread of the Wuhan coronavirus https://t.co/CPnu0ndcRt https://t.co/kNtuRhos5K""",Tweet,SocialFlow,158,234,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220256373105184768""",https://twitter.com/cnn/status/1220256373105184768,"2020-01-23 08:06:05","""A state of emergency has been extended in Newfoundland, Canada, over a record-breaking snowfall https://t.co/i2hBHvulNO""",Tweet,SocialFlow,91,251,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220253611504099328""",https://twitter.com/cnn/status/1220253611504099328,"2020-01-23 07:55:06","""Three American crew members have died in Australia after an air tanker crashed in the state of New South Wales, where fires continue to burn out of control. https://t.co/Ip6U2Nnhf5""",Tweet,SocialFlow,87,211,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220252471756566533""",https://twitter.com/cnn/status/1220252471756566533,"2020-01-23 07:50:35","""Police issued an arrest warrant for former NFL player Antonio Brown in Hollywood, Florida, after an incident at his home in which he and his coach allegedly assaulted a moving truck driver https://t.co/PGIsnaDS4U""",Tweet,SocialFlow,41,109,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220250580431536128""",https://twitter.com/cnn/status/1220250580431536128,"2020-01-23 07:43:04","""Here are some things you can do to protect yourself if you are worried about contracting the Wuhan coronavirus. https://t.co/KJ7k0UzOyr""",Tweet,SocialFlow,135,257,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220247227244916736""",https://twitter.com/cnn/status/1220247227244916736,"2020-01-23 07:29:44","""At least 100 women have publicly accused disgraced media mogul Harvey Weinstein of sexual abuse -- but the vast majority will have no part in his trial. Jurors at a New York state court will hear six of them. https://t.co/YMUWCNUrbo""",Tweet,SocialFlow,43,157,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220245427121000449""",https://twitter.com/cnn/status/1220245427121000449,"2020-01-23 07:22:35","""A former Maryland police officer who police say is HIV-positive is accused of raping a woman after a traffic stop https://t.co/tVZp5qlTef""",Tweet,SocialFlow,80,129,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220244816262574080""",https://twitter.com/cnn/status/1220244816262574080,"2020-01-23 07:20:09","""Jean Paul Gaultier packed the final runway show of his 50-year career with star power -- and corsets https://t.co/4hygYeK5Ra https://t.co/xE7kGslI14""",Tweet,SocialFlow,54,299,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220242563153780736""",https://twitter.com/cnn/status/1220242563153780736,"2020-01-23 07:11:12","""CNN's team on the ground in Wuhan had to scramble to get out of the city before Chinese authorities implemented a public transport lockdown to contain the spread of coronavirus.

Here is their account of the 3 a.m. rush to leave: https://t.co/IW8KWeAgwF https://t.co/NFkAG305cb""",Tweet,SocialFlow,115,236,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220242557143343104""",https://twitter.com/cnn/status/1220242557143343104,"2020-01-23 07:11:11","""Voters in a Greater Seattle district will be able to cast their votes in an upcoming election with a few simple taps of their phone https://t.co/lsTQrR11To""",Tweet,SocialFlow,46,109,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220240024190492672""",https://twitter.com/cnn/status/1220240024190492672,"2020-01-23 07:01:07","""Here are eight senators to watch in the impeachment trial https://t.co/Le75DtSKNO https://t.co/b1PCJptd6k""",Tweet,SocialFlow,32,111,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220239152916115456""",https://twitter.com/cnn/status/1220239152916115456,"2020-01-23 06:57:39","""Democratic impeachment managers keep returning to the person who makes their case better than anyone: President Trump himself | Analysis by @stcollinson https://t.co/lZJqp0p0XM""",Tweet,SocialFlow,105,427,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220236263363620864""",https://twitter.com/cnn/status/1220236263363620864,"2020-01-23 06:46:10","""""I think Adam Schiff has done a very good job,"" says former Ohio Gov. John Kasich about lead impeachment manager Rep. Adam Schiff's opening statement at the Senate impeachment trial. ""I think because of that, there are Republicans that are listening now intently."" https://t.co/Zfsx6Oh1dw""",Tweet,SocialFlow,148,628,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220228703583637504""",https://twitter.com/cnn/status/1220228703583637504,"2020-01-23 06:16:08","""A 9-month-old tries ice cream for the first time, amusing her mother and the Internet. CNN's Jeanne Moos reports on this baby's sweet future. https://t.co/ydjm6xHnUa https://t.co/ktSwDUKkqF""",Tweet,SocialFlow,162,727,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220228697313239040""",https://twitter.com/cnn/status/1220228697313239040,"2020-01-23 06:16:06","""More than three months after the Hard Rock Hotel construction site collapsed in New Orleans, the bodies of two workers killed in the collapse have still not been recovered. https://t.co/FLn4xxXZxg""",Tweet,SocialFlow,77,117,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220226683913035776""",https://twitter.com/cnn/status/1220226683913035776,"2020-01-23 06:08:06","""A Utah 16-year-old has been charged as an adult in the shooting deaths of his mother and three of his siblings https://t.co/pEzPpz1WtV""",Tweet,SocialFlow,58,158,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220226443222945792""",https://twitter.com/cnn/status/1220226443222945792,"2020-01-23 06:07:09","""A consortium of seven hospital systems and three philanthropies have joined forces with generic drug companies to manufacture medications that are in short supply or subject to price spikes https://t.co/Nx5BsGkAxd""",Tweet,SocialFlow,57,189,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220224935647481856""",https://twitter.com/cnn/status/1220224935647481856,"2020-01-23 06:01:09","""Treasury Secretary Steven Mnuchin suggested that the US could slap the UK with retaliatory taxes if it goes ahead with a planned digital tax https://t.co/bnUnXJs4h6 https://t.co/I6kslUcw8z""",Tweet,SocialFlow,34,72,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220221165253296129""",https://twitter.com/cnn/status/1220221165253296129,"2020-01-23 05:46:11","""House managers started presenting their case against President Trump on Wednesday in the Senate impeachment trial. Each side has 24 hours over three days to make their opening arguments. https://t.co/T3ZjNCEFal https://t.co/B0tBJHRate""",Tweet,SocialFlow,36,133,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220217370586894336""",https://twitter.com/cnn/status/1220217370586894336,"2020-01-23 05:31:06","""Around 1.2 million voters could take part in this historic election, which will allow all eligible voters to cast their ballots by smartphone to elect a board supervisor for a Seattle-area district that serves more than 30 cities, according to its website https://t.co/5DBpVfEiBx""",Tweet,SocialFlow,43,140,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220213617808809984""",https://twitter.com/cnn/status/1220213617808809984,"2020-01-23 05:16:11","""It's National Pie Day — another chance to celebrate one of America's most traditional and beloved desserts 🥧 https://t.co/X7LVeHr5Ky https://t.co/henoMinUlG""",Tweet,SocialFlow,54,229,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220213024486719489""",https://twitter.com/cnni/status/1220213024486719489,"2020-01-23 05:13:50","""Airports around the world are increasing health screenings and implementing new quarantine procedures as officials race to slow the spread of the Wuhan coronavirus https://t.co/e26cNV2kkI https://t.co/xT5VXoMeQG""",Retweet,SocialFlow,123,156,"""2097571""","""CNN International""",cnni,Verified,https://twitter.com/cnni,"Not Protected"
"""1220209825155616768""",https://twitter.com/cnn/status/1220209825155616768,"2020-01-23 05:01:07","""""Democratic Rep. Adam Schiff did not come to play.""

CNN commentators react to the second day of President Trump's Senate impeachment trial. | via @CNNOpinion https://t.co/kTxQfnc3lo""",Tweet,SocialFlow,150,917,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220206990435241984""",https://twitter.com/cnni/status/1220206990435241984,"2020-01-23 04:49:51","""CNN's team on the ground in Wuhan had to scramble to get out of the city before Chinese authorities implemented a public transport lockdown to contain the spread of coronavirus.

Here is their account of the 3 a.m. rush to leave: https://t.co/nLWDg3qb38 https://t.co/XXMWQ5WhpM""",Retweet,SocialFlow,82,125,"""2097571""","""CNN International""",cnni,Verified,https://twitter.com/cnni,"Not Protected"
"""1220206717415383040""",https://twitter.com/cnn/status/1220206717415383040,"2020-01-23 04:48:46","""Democratic Sen. Chris Van Hollen says he believes the House managers ""put together a very compelling case in support of the two charges"" in the impeachment trial of President Trump.

""I'm interested in asking my Republican colleagues what they think of it,"" says Van Hollen. https://t.co/tkixkabFPH""",Tweet,SocialFlow,54,251,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220206057806598144""",https://twitter.com/cnn/status/1220206057806598144,"2020-01-23 04:46:09","""Hunter Biden was ordered to appear in court in Arkansas next week or potentially face being held in contempt of court after not turning over financial documents in an ongoing child support case, court filings show https://t.co/lNdvszKAbX""",Tweet,SocialFlow,69,231,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220205231138594816""",https://twitter.com/cnn/status/1220205231138594816,"2020-01-23 04:42:52","""Shake Shack Founder Danny Meyer and CEO Randy Garutti explain why the chain is bucking the plant-based meat trend and sticking to vegetables https://t.co/QjAGMawxaH https://t.co/o0GDHYAYBg""",Tweet,SocialFlow,28,107,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220202283067154432""",https://twitter.com/cnn/status/1220202283067154432,"2020-01-23 04:31:09","""An Indian man died after a tussle with his rooster while on the way to a cockfight. The father of 3 was hit in the neck with a blade tied to the rooster's claw on January 15. He was taken to hospital and later died from a stroke, a police spokesman says. https://t.co/oK4K2CtxtR""",Tweet,SocialFlow,358,1391,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220198515541975042""",https://twitter.com/cnn/status/1220198515541975042,"2020-01-23 04:16:10","""""Senate Republicans need to end this impeachment trial before President Donald Trump confesses to anything else,"" writes CNN's @StCollinson | Analysis https://t.co/8Do3a8wYo7""",Tweet,SocialFlow,140,402,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220196857437151232""",https://twitter.com/cnni/status/1220196857437151232,"2020-01-23 04:09:35","""As China continues to try and contain the Wuhan coronavirus, officials have ordered a partial lockdown of the city of 11 million people.

These queues were seen at a Wuhan train station, ahead of a temporary suspension of departing public transport: https://t.co/ijjrGbZq8N https://t.co/dp4D7tfyoP""",Retweet,SocialFlow,137,173,"""2097571""","""CNN International""",cnni,Verified,https://twitter.com/cnni,"Not Protected"
"""1220196429358096387""",https://twitter.com/ac360/status/1220196429358096387,"2020-01-23 04:07:53","""The House impeachment managers have concluded their first day of opening remarks in the impeachment trial of President Trump for the day. The trial will continue Thursday at 1 p.m. ET.

Here's a recap of what happened today: https://t.co/wRjCzcTUSV https://t.co/z51USC2rH5""",Retweet,"SnapStream TV Search",106,334,"""227837742""","""Anderson Cooper 360°""",ac360,Verified,https://twitter.com/ac360,"Not Protected"
"""1220195218634477569""",https://twitter.com/cnn/status/1220195218634477569,"2020-01-23 04:03:04","""""The President's lawyers are trying to satisfy a party of one right now, that's the President of the United States,"" says Sen. Van Hollen about the impeachment trial of Pres. Trump. ""And the question is, who are the Senators going to be, essentially, showing their allegiance to?"" https://t.co/kv1ANAipJf""",Tweet,SocialFlow,62,240,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220194737174601729""",https://twitter.com/cnn/status/1220194737174601729,"2020-01-23 04:01:10","""Stocks in Asia were broadly down Thursday as the death toll from the Wuhan coronavirus jumped to 17, deepening fears across the region of a potential public health emergency https://t.co/J3bjtpOGxb""",Tweet,SocialFlow,91,120,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220194420047458304""",https://twitter.com/cnn/status/1220194420047458304,"2020-01-23 03:59:54","""Democratic Sen. Chris Van Hollen says he believes the House mangers ""put together a very compelling case in support of the two charges"" in the impeachment trial of President Trump.

""I'm interested in asking my Republican colleagues what they think of it,"" says Van Hollen. https://t.co/nEs7HQeiqE""",Tweet,"Twitter Media Studio",53,234,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220193988407431168""",https://twitter.com/cnn/status/1220193988407431168,"2020-01-23 03:58:11","""Senators typically able to come and go when they please at the Capitol have been subject to a number of constraints during the impeachment trial https://t.co/6dUWnMSJFI""",Tweet,SocialFlow,52,160,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220193528556478464""",https://twitter.com/cnn/status/1220193528556478464,"2020-01-23 03:56:21","""Sen. Susan Collins sent a written note early Wednesday morning during President Trump's impeachment trial minutes before Chief Justice John Roberts admonished both legal teams, a source says https://t.co/4TiOayevz9""",Tweet,SocialFlow,43,84,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220193101047681024""",https://twitter.com/cnni/status/1220193101047681024,"2020-01-23 03:54:40","""At least 17 people are dead in China and more than 500 are infected, as the Wuhan coronavirus continues to spread throughout Asia and across the world. Here's what we know so far: https://t.co/dfTKDS3jmt https://t.co/sfgmhE05vR""",Retweet,SocialFlow,956,949,"""2097571""","""CNN International""",cnni,Verified,https://twitter.com/cnni,"Not Protected"
"""1220192220885798912""",https://twitter.com/cnn/status/1220192220885798912,"2020-01-23 03:51:10","""University of Michigan Provost Martin A. Philbert has been placed on administrative leave while an outside law firm investigates several allegations of sexual misconduct against him, the university says https://t.co/7kSgeZOkf8""",Tweet,SocialFlow,40,74,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220191110951309312""",https://twitter.com/cnn/status/1220191110951309312,"2020-01-23 03:46:45","""The Virginia state Senate voted to advance a ""red flag law"" bill, one of many gun safety measures Democrats are looking to move through the state Legislature after taking control of both chambers https://t.co/vE2d8RNgVp""",Tweet,SocialFlow,75,381,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220190594091376641""",https://twitter.com/cnn/status/1220190594091376641,"2020-01-23 03:44:42","""The House impeachment managers have concluded their first day of opening remarks in the impeachment trial of President Trump for the day. The trial will continue Thursday at 1 p.m. ET.

Here's a recap of what happened today: https://t.co/G4ji90Qc4A""",Tweet,SocialFlow,45,156,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220187865281388544""",https://twitter.com/cnn/status/1220187865281388544,"2020-01-23 03:33:51","""The days of most Americans choosing a casket and traditional graveside ceremony for their funerals are over. Cremation became the top choice in 2015 and has been climbing in popularity ever since. https://t.co/82ttneGbsf""",Tweet,SocialFlow,94,321,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220186782198910978""",https://twitter.com/cnn/status/1220186782198910978,"2020-01-23 03:29:33","""Shake Shack CEO Randy Garutti says the company is experimenting with 4-day workweeks. https://t.co/46okV4VuZ1

Listen to the full #BossFiles episode with @poppyharlowcnn: https://t.co/dn9qLV6c0z https://t.co/zlwztyAcIE""",Tweet,SocialFlow,42,176,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220186066407346177""",https://twitter.com/cnn/status/1220186066407346177,"2020-01-23 03:26:42","""This teen thinks having the Super Bowl on Sundays is impractical because fans have to get up for school and work the next day, so he's started a petition to change next year's game to a Saturday. More than 10,000 people have already signed it. https://t.co/ENZYLCeNLi""",Tweet,SocialFlow,761,5892,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220180454218895368""",https://twitter.com/cnn/status/1220180454218895368,"2020-01-23 03:04:24","""Authorities are searching for a gunman after one person was killed and several others were injured in a shooting in downtown Seattle, police and fire officials say https://t.co/qRDhvrnmkA""",Tweet,SocialFlow,152,256,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220180147174871040""",https://twitter.com/cuomoprimetime/status/1220180147174871040,"2020-01-23 03:03:11","""Speaking just moments after day one of opening arguments, outside legal counsel for Pres. Trump Jay Sekulow, says an impeachment trial just months before the presidential election is ""pretty dangerous for our republic, in my opinion."" https://t.co/oU7a2uhkUS https://t.co/rxmtkt5VYW""",Retweet,"SnapStream TV Search",49,204,"""902725445334044677""","""Cuomo Prime Time""",cuomoprimetime,Verified,https://twitter.com/cuomoprimetime,"Not Protected"
"""1220177894426783745""",https://twitter.com/cnn/status/1220177894426783745,"2020-01-23 02:54:14","""Former Vice President Joe Biden said he would not make a deal where he would testify at the impeachment trial in exchange for the testimonies of former and current top Trump officials. ""The bottom line is ... this is a constitutional issue,"" he said. https://t.co/p52mLhbgxM""",Tweet,SocialFlow,92,333,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220176569228021760""",https://twitter.com/cnn/status/1220176569228021760,"2020-01-23 02:48:58","""President Trump will attend Friday's March for Life, an annual anti-abortion event in Washington, he announced on Twitter. He'll be the first president to attend the march, according to the organization. https://t.co/53MktFpQON""",Tweet,SocialFlow,250,1488,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220173227173064704""",https://twitter.com/cnn/status/1220173227173064704,"2020-01-23 02:35:41","""As the impeachment trial of President Trump stretches into another evening, a collection of officials and lawyers remains gathered on and near the central rostrum of the Senate chamber. Here's a look at who's who. https://t.co/aIbwslRW0u""",Tweet,SocialFlow,28,119,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220171943556481024""",https://twitter.com/cnn/status/1220171943556481024,"2020-01-23 02:30:35","""House managers started presenting their case against President Trump on Wednesday in the Senate impeachment trial. Each side has 24 hours over three days to make their opening arguments. https://t.co/edlBlvgKTQ https://t.co/1m9v2cFy2x""",Tweet,SocialFlow,50,149,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220170664059047938""",https://twitter.com/cnn/status/1220170664059047938,"2020-01-23 02:25:30","""“It’s important to show people the math… When you’re talking to a jury you should not just offer them the conclusion, you have show people the math… going through each fact, and that allows us to then draw a conclusion.” - Sen. Kamala Harris on the Senate impeachment trial. https://t.co/R2rILXEk6P""",Tweet,"Twitter Media Studio",108,454,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220169190939811841""",https://twitter.com/cnn/status/1220169190939811841,"2020-01-23 02:19:39","""Press access to the Senate chamber for the impeachment trial of President Trump remains severely restricted, and the only TV coverage is through cameras controlled by the Senate itself.

But sketch artist Bill Hennessy has been there. Here's what he saw: https://t.co/2UfBOM9Cqs""",Tweet,SocialFlow,81,165,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220167283731042306""",https://twitter.com/cnn/status/1220167283731042306,"2020-01-23 02:12:04","""If you're a curry lover, follow your cravings around the world by heading to these 12 destinations https://t.co/gwHxxgoHP6""",Tweet,SocialFlow,55,226,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220165359950581763""",https://twitter.com/cnn/status/1220165359950581763,"2020-01-23 02:04:26","""A 9-month-old tries ice cream for the first time, amusing her mother and the Internet. CNN's Jeanne Moos reports on this baby's sweet future. https://t.co/lxH0HN2tCq https://t.co/zgvH3NiPn7""",Tweet,SocialFlow,203,1018,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220165168723910663""",https://twitter.com/cnn/status/1220165168723910663,"2020-01-23 02:03:40","""Milk and water are the only beverages allowed on the Senate floor during the impeachment trial.

So why milk, and not coffee? The reason is simple: It was designed to help senators with ulcers. https://t.co/JQcs2hiLBq""",Tweet,SocialFlow,68,262,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220163516939800576""",https://twitter.com/cnn/status/1220163516939800576,"2020-01-23 01:57:06","""After 16 years and two Super Bowl wins with the New York Giants, Eli Manning is set to announce his retirement on Friday morning, the team announced https://t.co/xfT85WQXDA""",Tweet,SocialFlow,83,396,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220161680702935043""",https://twitter.com/cnn/status/1220161680702935043,"2020-01-23 01:49:48","""Drivers using the Google-owned navigation app Waze to get to a casino in Atlantic City, New Jersey, were getting their cars stuck in the sand in an area almost 45 miles away, police say. The issue has been resolved, according to a Waze spokesperson. https://t.co/xynLfUjNyE""",Tweet,SocialFlow,45,120,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220158270494724099""",https://twitter.com/cnn/status/1220158270494724099,"2020-01-23 01:36:15","""This Democratic electorate is perfect for Joe Biden | Analysis by @CillizzaCNN https://t.co/DrGXUEnme8 https://t.co/JLUYQX55TQ""",Tweet,SocialFlow,37,170,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220156296688820226""",https://twitter.com/cnn/status/1220156296688820226,"2020-01-23 01:28:25","""Another inmate has died at Mississippi State Penitentiary, the county coroner said https://t.co/SAes9kVAVE""",Tweet,SocialFlow,57,90,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220152089025949697""",https://twitter.com/cnn/status/1220152089025949697,"2020-01-23 01:11:42","""Lest you think Planters would turn their mascot into a wad of chunky peanut butter for no reason, the company confirmed that Mr. Peanut's death has something to do with a Super Bowl commercial https://t.co/s29SZHgkFi""",Tweet,SocialFlow,99,350,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220149448992530437""",https://twitter.com/cnn/status/1220149448992530437,"2020-01-23 01:01:12","""Snakes — the Chinese krait and the Chinese cobra — may be the original source of the newly discovered coronavirus that has triggered an outbreak of a deadly infectious respiratory illness in China this winter https://t.co/L4Efpy2nTd""",Tweet,SocialFlow,697,856,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220148138738094081""",https://twitter.com/cnn/status/1220148138738094081,"2020-01-23 00:56:00","""""I sit there wondering what the Republicans are hearing,"" says Sen. @maziehirono on the impeachment trial.

""I don't see how you can listen to this chronology of events... and not think that this is more than inappropriate. These are impeachable actions."" https://t.co/mRaHJvxLGF https://t.co/QNQHEDMwyM""",Tweet,"Twitter Media Studio",136,481,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220147988997312512""",https://twitter.com/theleadcnn/status/1220147988997312512,"2020-01-23 00:55:24","""CNN's @jaketapper and legal analyst Carrie Cordero fact check a misleading claim by Jay Sekulow, President Trump’s impeachment defense lawyer, that “allegations or accusations of quid pro quos” are not a part of the impeachment charges facing the President. https://t.co/gxOszbUpFP""",Retweet,"SnapStream TV Search",348,905,"""1176994477""","""The Lead CNN""",theleadcnn,Verified,https://twitter.com/theleadcnn,"Not Protected"
"""1220147921179508738""",https://twitter.com/cnnpolitics/status/1220147921179508738,"2020-01-23 00:55:08","""A sketch of the protester who disrupted the impeachment trial https://t.co/KuyIGXBJeU https://t.co/6oGJsFA9hf""",Retweet,SocialFlow,80,237,"""13850422""","""CNN Politics""",cnnpolitics,Verified,https://twitter.com/cnnpolitics,"Not Protected"
"""1220141224746717186""",https://twitter.com/cnn/status/1220141224746717186,"2020-01-23 00:28:31","""“I think that the House managers have made a powerful, constructive, methodical case,” says Sen. Bob Menendez, discussing the Senate impeachment trial https://t.co/CVvn7mcIpN https://t.co/Po9PSvfIql""",Tweet,"Twitter Media Studio",87,294,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220140917316902918""",https://twitter.com/cnn/status/1220140917316902918,"2020-01-23 00:27:18","""House impeachment manager Rep. Hakeem Jeffries called President Trump's personal lawyer, Rudy Giuliani, a ""cold-blooded political operative,” during his remarks at the Senate impeachment trial. https://t.co/Y9pNi9y1Om""",Tweet,"Twitter Media Studio",119,449,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220139374635102212""",https://twitter.com/cnn/status/1220139374635102212,"2020-01-23 00:21:10","""A man was diagnosed with pancreatic cancer, and his family was told treatment would need to start immediately. But then, the family was told he couldn't have his procedure right away. The reason? A surgical gown shortage that's affecting the whole country. https://t.co/0TDWbuYkDv""",Tweet,SocialFlow,298,418,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220136598534344706""",https://twitter.com/cnn/status/1220136598534344706,"2020-01-23 00:10:08","""FedEx said it will start delivering packages through its new Sunday ground service this weekend as it competes with Amazon and other courier services https://t.co/30UaA9Fa0I""",Tweet,SocialFlow,67,207,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220134808396992514""",https://twitter.com/cnn/status/1220134808396992514,"2020-01-23 00:03:01","""""Just because foreign policy has rarely been a dominant influence in ... campaigns and elections doesn't mean it won't play a greater role in this one. Trump's first term has shattered all kinds of conventional wisdom."" | Aaron David Miller, @CNNOpinion https://t.co/GY24pkSUCC""",Tweet,SocialFlow,66,175,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220134335375986689""",https://twitter.com/cnn/status/1220134335375986689,"2020-01-23 00:01:09","""GM and Honda have unveiled the Origin, a new self-driving vehicle with no steering wheel or pedals https://t.co/IZMvPn6sSK https://t.co/i3bH2bEXm3""",Tweet,SocialFlow,106,260,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220133039260545024""",https://twitter.com/cnn/status/1220133039260545024,"2020-01-22 23:56:00","""Conservative lawyer George Conway on GOP treatment of the impeachment trial: “What are they afraid of? …That's the thing that I find most disturbing about it, is they don't want to hear the evidence because they know the truth. They know he's guilty.” https://t.co/IGr2Hy8bff https://t.co/nB8R99ciGO""",Tweet,"Twitter Media Studio",351,1162,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220132650523992064""",https://twitter.com/cnn/status/1220132650523992064,"2020-01-22 23:54:27","""""It's been less than two days, but one storyline of the Senate impeachment trial of Donald Trump has already emerged: Democrats are leaning heavily on California's Rep. Adam Schiff to make the case against the President,"" writes @CillizzaCNN | Analysis https://t.co/EyT0qMI4bT""",Tweet,SocialFlow,97,509,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220130417547862016""",https://twitter.com/cnn/status/1220130417547862016,"2020-01-22 23:45:35","""A blast injury ""can result in much more than a 'headache,'"" retired Lt. Gen. Mark Hertling writes for @CNNOpinion, adding, ""Perhaps the Commander-in-Chief who repeatedly proclaims his love for the military may want to learn more about this trauma"" https://t.co/XBL3oHmmBK""",Tweet,SocialFlow,468,1418,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
"""1220128006162743297""",https://twitter.com/cnn/status/1220128006162743297,"2020-01-22 23:36:00","""Conservative lawyer George Conway says the impeachment trial is “a very specific day of reckoning” for Republicans. “Are they going to stand for lies instead of truth? Are they going to stand for gaslighting instead of reality?” https://t.co/wljckuftqJ https://t.co/SNdGHJBgYp""",Tweet,"Twitter Media Studio",193,682,"""759251""","""CNN""",cnn,Verified,https://twitter.com/cnn,"Not Protected"
